link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,,Cost (RS),cost,liked
https://www.zomato.com/pune/bar-code-novotel-viman-nagar,"Bar Code - Novotel
                                    ",Bar,"Novotel, Nagar Road",3.3,(32 Reviews),,,"Finger Food,",, 2000,Rs. 2000,
https://www.zomato.com/pune/dumb-dumber-fc-road,"Dumb & Dumber
                                    ","Bar,Casual Dining",FC Road,3.4,(122 Reviews),,,"European,Bar Food,Fast Food,",, 2000,Rs. 2000,"Cocktails, Butter Chicken, Pizza, Tandoori Chicken, Chicken Tikka, Naan, Nachos"
https://www.zomato.com/pune/xanadu-ambrosia-resort-spa-bavdhan,"Xanadu - Ambrosia Resort & Spa
                                    ",Lounge,Ambrosia Resort and Spa,3.7,(92 Reviews),,,"Finger Food,",, 2000,Rs. 2000,"Cocktails, Beer, Nachos"
https://www.zomato.com/pune/anytime-coffee-shop-baner,"Anytime Coffee Shop
                                    ",Fine Dining,Pancard Clubs,2.9,(12 Reviews),,,"Chinese,Continental,North Indian,",, 2000,Rs. 2000,
https://www.zomato.com/pune/the-chinese-restaurant-mundhwa,"The Chinese Restaurant
                                    ",Fine Dining,Mundhwa,0,,,,"Cantonese,Chinese,",, 2000,Rs. 2000,
https://www.zomato.com/pune/the-long-bar-wakad,"The Long Bar
                                    ","Bar,Casual Dining",Wakad,3.8,(29 Reviews),,,"American,Chinese,South Indian,Mughlai,Continental,",, 2000,Rs. 2000,
https://www.zomato.com/pune/nation-330-bavdhan,"Nation 330
                                    ","Pub,Casual Dining","Aditya Shagun Mall, Bavdhan",3.8,(55 Reviews),,,"Mediterranean,Italian,",, 2000,Rs. 2000,
https://www.zomato.com/pune/coffee-shop-fariyas-holiday-resort-lonavala,"Coffee Shop - Fariyas Holiday Resort
                                    ",Casual Dining,"Fariyas Holiday Resort, Lonavala",3.7,(68 Reviews),,,"North Indian,Chinese,Continental,",, 2000,Rs. 2000,"Fish, Sandwich"
https://www.zomato.com/pune/fusion-fantasea-erandwane,"Fusion Fantasea
                                    ","Bar,Casual Dining",Erandwane,0,,,,"Chinese,Mughlai,Malwani,North Indian,Continental,",, 2000,Rs. 2000,
https://www.zomato.com/thesinglemaltandco,"The Single Malt And Co. - Hyatt Regency Pune
                                    ",Bar,"The Hyatt Regency, Nagar Road",3.9,(102 Reviews),,,"Finger Food,",, 1950,Rs. 1950,"Beer, Cocktails"
https://www.zomato.com/pune/the-bar-stock-exchange-fc-road,"The Bar Stock Exchange
                                    ","Pub,Casual Dining",FC Road,0,,,,"Italian,North Indian,Chinese,Continental,",, 1900,Rs. 1900,
https://www.zomato.com/pune/rainforest-resto-bar-viman-nagar,"Rainforest Resto Bar
                                    ","Bar,Casual Dining","Phoenix Market City, Viman Nagar",4.2,"(1,937 Reviews)",,,"Desserts,Salad,Italian,Mughlai,Continental,Chinese,North Indian,",, 1900,Rs. 1900,"Cocktails, Beer, Mocktails, Pasta, Mojito, Paneer Sizzler, Chicken Tikka"
https://www.zomato.com/pune/pnf-restaurant-bar-lonavala,"PNF Restaurant & Bar
                                    ",Casual Dining,Della Adventure Resort,4.3,(580 Reviews),,,"Finger Food,Asian,North Indian,",, 1900,Rs. 1900,"Gulab Jamun, Naan, Tandoori Roti, Hakka Noodles"
https://www.zomato.com/pune/p18-lonavala,"P18
                                    ","Lounge,Casual Dining",Della Adventure Resort,3.9,(125 Reviews),,,"Finger Food,Asian,North Indian,",, 1900,Rs. 1900,
https://www.zomato.com/pune/malaka-spice-koregaon-park,"Malaka Spice
                                    ","Casual Dining,Bar",Koregaon Park,4.7,"-4,872",4.1,"-5,311","Salad,Asian,Korean,Japanese,Vietnamese,Thai,Malaysian,",, 1800,Rs. 1800,"Cocktails, Mutton Chops, Salad, Lamb Chops, Wine, Fish, Apple Pie"
https://www.zomato.com/pune/takht-the-rooftop-lounge-chinchwad,"TAKHT - The Rooftop Lounge
                                    ","Lounge,Casual Dining",Chinchwad,3.7,-226,3.5,-116,"Finger Food,Chinese,North Indian,",, 1800,Rs. 1800,"Mocktails, Tandoori Chicken, Brownie, Murgh Platter, Sea Food, Cocktails, Murgh Angara"
https://www.zomato.com/pune/mainland-china-baner,"Mainland China
                                    ","Casual Dining,Bar","Hotel Shree Nanda Excellency, Aundh",4.4,-952,4.2,-765,"Thai,Japanese,Momos,Sushi,Asian,Chinese,",, 1800,Rs. 1800,"Dumplings, Sea Food, Jasmine Tea, Lamb, Momos, Lunch Buffet, Pan Fried Noodles"
https://www.zomato.com/pune/carnival-restaurant-and-bar-mundhwa,"Carnival Restaurant And Bar
                                    ","Lounge,Casual Dining",Mundhwa,4.2,"-1,845",3.9,-433,"Beverages,Desserts,Mughlai,Kebab,Continental,Chinese,North Indian,",, 1800,Rs. 1800,"Mocktails, Pasta, Cocktails, Sea Food, Chicken Rara, Tandoori Chicken, Murgh Dum Kebab"
https://www.zomato.com/pune/mainland-china-baner,"Mainland China
                                    ","Casual Dining,Bar","Hotel Shree Nanda Excellency, Aundh",4.4,-952,4.2,-765,"Thai,Japanese,Momos,Sushi,Asian,Chinese,",, 1800,Rs. 1800,"Dumplings, Sea Food, Jasmine Tea, Lamb, Momos, Lunch Buffet, Pan Fried Noodles"
https://www.zomato.com/pune/mainland-china-senapati-bapat-road,"Mainland China
                                    ","Casual Dining,Bar",Senapati Bapat Road,4.5,"-1,346",4.5,-556,"Thai,Japanese,Momos,Sushi,Asian,Chinese,",, 1800,Rs. 1800,"Dumplings, Fish, Mocktails, T'sing Hoi Chicken, Crab Cake, Cocktails, Jasmine Tea"
https://www.zomato.com/pune/mainland-china-1-hadapsar,"Mainland China
                                    ",Casual Dining,"Amanora Town Centre, Hadapsar",4.3,-932,4.3,-742,"Thai,Japanese,Sushi,Asian,Chinese,",, 1800,Rs. 1800,"Noodle, Dumplings, Lunch Buffet, Pan Fried Noodles, Cocktails, Momos, Mocktails"
https://www.zomato.com/pune/mainland-china-1-dhole-patil-road,"Mainland China
                                    ",,Dhole Patil Road,4.3,(0 Reviews),,,"Thai,Japanese,Momos,Sushi,Asian,Chinese,",, 1800,Rs. 1800,
https://www.zomato.com/pune/blue-water-ravet,"Blue Water
                                    ","Bar,Casual Dining",Ravet,4.5,"-3,352",4.2,"-1,698","Chinese,North Indian,",, 1800,Rs. 1800,"Mocktails, Cocktails, Veg Platter, Panipuri, Pasta, Biryani, Hot Chocolate Brownie"
https://www.zomato.com/pune/planet-9-bavdhan,"Planet 9
                                    ","Bar,Casual Dining",Bavdhan,4.4,-788,3.3,-49,"Biryani,Mughlai,North Indian,",, 1800,Rs. 1800,"Biryani, Bannoffee Pie, Mushroom Tikka, Noodle, Pasta, Mocktails, Bhuna Gosht"
https://www.zomato.com/pune/asia-kitchen-by-mainland-china-senapati-bapat-road,"Asia Kitchen By Mainland China
                                    ",,Senapati Bapat Road,0,,,,"Chinese,Asian,",, 1800,Rs. 1800,
https://www.zomato.com/pune/the-ritz-carlton-tea-lounge-the-ritz-carlton-yerawada,"The Ritz-Carlton Tea Lounge: The Ritz-Carlton
                                    ",Café,"Ritz Carlton, Yerwada",3.9,(48 Reviews),,,"Desserts,Bakery,Tea,Cafe,",, 1800,Rs. 1800,
https://www.zomato.com/pune/botequim-cervejaria-koregaon-park,"Botequim Cervejaria
                                    ","Lounge,Casual Dining",Koregaon Park,3.9,-123,3.9,-71,"BBQ,Brazilian,Finger Food,",, 1800,Rs. 1800,"Cocktails, Oreo Cheesecake, Beer, Wings, Pork Momo, Fish, Burgers"
https://www.zomato.com/pune/republic-of-noodles-lemon-tree-premier-bund-garden,"Republic of Noodles - Lemon Tree Premier
                                    ",Casual Dining,Lemon Tree Hotel,3.9,(42 Reviews),,,"Mongolian,Thai,Chinese,",, 1800,Rs. 1800,
https://www.zomato.com/pune/mr-rabbits-bar-burrow-baner,"Mr Rabbit's Bar & Burrow
                                    ","Bar,Casual Dining",Baner,4.5,(633 Reviews),,,"South Indian,European,Continental,Finger Food,",, 1800,Rs. 1800,"Cocktails, Tiramisu, Ravioli, Beer, Murgh Ghee Roast, Pizza, Brownie"
https://www.zomato.com/pune/pune-cocktail-bar-senapati-bapat-road,"Pune Cocktail Bar
                                    ","Bar,Casual Dining","The Pavillion, Senapati Bapat Road",4,-345,3.9,-40,"Maharashtrian,Italian,North Indian,Finger Food,Continental,Salad,",, 1800,Rs. 1800,"Cocktails, Pizza, Chicken Lasagne, Mocktails, Lamb, Potato Wedges, Cranberry Juice"
https://www.zomato.com/pune/1st-story-bar-kitchen-co-work-viman-nagar,"1st Story - Bar. Kitchen. Co-Work
                                    ","Bar,Casual Dining","Four Points by Sheraton, Viman Nagar",4.1,-187,3.9,-67,"Tex-Mex,Asian,North Indian,Continental,",, 1800,Rs. 1800,"Momos, Cocktails, Espresso Martini, Coffee, Salad, Mocktails, Chicken Biryani"
https://www.zomato.com/pune/area-51-baner,"Area 51
                                    ",Club,Pancard Clubs,3.9,(720 Reviews),,,"Finger Food,",, 1800,Rs. 1800,"Pasta, Fries, Beer, Mojito"
https://www.zomato.com/pune/xozero-sus,"XOzero
                                    ","Bar,Casual Dining",Sus,4.2,(781 Reviews),,,"Continental,Chinese,North Indian,",, 1800,Rs. 1800,"Mocktails, Masala Peanuts, Biryani, Cocktails, Butter Garlic Prawns, Fries, Chicken Bbq Wings"
https://www.zomato.com/pune/zero-gravity-bar-n-kitchen-pimple-saudagar,"Zero Gravity Bar N Kitchen
                                    ","Bar,Casual Dining",Pimple Saudagar,3.8,(112 Reviews),,,"Mughlai,Continental,Chinese,North Indian,",, 1800,Rs. 1800,"Veg Nachos, Pasta"
https://www.zomato.com/pune/seven-treats-family-restaurant-and-bar-mundhwa,"Seven Treats Family Restaurant and Bar
                                    ",Casual Dining,Mundhwa,3.7,(19 Reviews),,,"Mughlai,South Indian,North Indian,",, 1800,Rs. 1800,
https://www.zomato.com/pune/pub-le-city-hadapsar,"Pub Le City
                                    ","Pub,Casual Dining","Amanora Town Centre, Hadapsar",4.3,"(1,488 Reviews)",,,"Bar Food,Chinese,North Indian,Italian,",, 1800,Rs. 1800,"Beer, Murgh Platter, Nachos, Pizza, Potato Wedges, Veg Platter, Cocktails"
https://www.zomato.com/pune/w6-bar-eatery-yerawada,"W6 Bar & Eatery
                                    ","Bar,Casual Dining","Pubtown, Creaticity Mall, Yerawada",3.6,(22 Reviews),,,"North Indian,Mexican,",, 1800,Rs. 1800,
https://www.zomato.com/pune/pinxx-hotel-royal-orchid-central-kalyani-nagar,"Pinxx - Hotel Royal Orchid Central
                                    ",Casual Dining,Hotel Royal Orchid Central Kalyani Nagar,3.6,(157 Reviews),,,"Asian,North Indian,European,",, 1800,Rs. 1800,"Salad, Fish, Dal Makhani, Noodle, Coffee, Breakfast Buffet, Lunch Buffet"
https://www.zomato.com/pune/oceanus-the-corinthians-nibm-road,"Oceanus - The Corinthians
                                    ",Café,"The Corinthians, Kondhawa",3.1,(90 Reviews),,,"Cafe,",, 1800,Rs. 1800,"Tea, Roti, Pasta"
https://www.zomato.com/pune/its-mirchi-ramee-grand-hotel-shivaji-nagar,"It's Mirchi - Ramee Grand Hotel
                                    ",Casual Dining,"The Ramee Grand Hotel, Shivaji Nagar",3.8,(161 Reviews),,,"Finger Food,",, 1800,Rs. 1800,"Chicken Biryani, Wine"
https://www.zomato.com/pune/smaaash-viman-nagar,"Smaaash
                                    ","Bar,Casual Dining","Phoenix Market City, Viman Nagar",4,(232 Reviews),,,"Italian,Chinese,",, 1800,Rs. 1800,"Nachos, Mocktails, Onion Rings, Cocktails, Pasta, Brownie, Garlic Bread"
https://www.zomato.com/pune/xoxo-club-lounge-viman-nagar,"XOXO Club & Lounge
                                    ","Bar,Casual Dining",Viman Nagar,3.3,(15 Reviews),,,"Desserts,Chinese,Mediterranean,North Indian,Continental,",, 1800,Rs. 1800,
https://www.zomato.com/pune/ff-fast-n-fresh-crowne-plaza-bund-garden,"FF - Fast N' Fresh - Crowne Plaza
                                    ",Casual Dining,"Crowne Plaza Pune City Centre, Bund Garden Road",3.6,(33 Reviews),,,"Chinese,",, 1800,Rs. 1800,
https://www.zomato.com/pune/aqua-lounge-hotel-aurora-towers-mg-road,"Aqua Lounge - Hotel Aurora Towers
                                    ",Lounge,"Hotel Aurora Towers, Camp",3.5,(36 Reviews),,,"Finger Food,",, 1800,Rs. 1800,
https://www.zomato.com/pune/icebergs-bar-hotel-eastin-easy-old-mumbai-pune-highway,"Icebergs Bar - Hotel Eastin Easy
                                    ",Bar,Old Mumbai-Pune Highway,0,,,,"Finger Food,",, 1800,Rs. 1800,
https://www.zomato.com/pune/gong-baner,"Gong
                                    ",Casual Dining,"Balewadi High Street, Baner",4.9,"-1,727",4.4,-602,"Sushi,Thai,Asian,",, 1700,Rs. 1700,"Dumplings, Chocolate Dome, Cocktails, Ramen, Khao Suey, Sushi Platter, Pad Thai"
https://www.zomato.com/pune/mezza--hinjawadi,"Mezza 9
                                    ","Casual Dining,Bar",Hinjawadi,4.1,"-3,937",3.8,"-4,008","Italian,Asian,Mughlai,Mexican,Continental,",, 1700,Rs. 1700,"Mocktails, Pasta, Dal Makhani, Nachos, Mutton Biryani, Cocktails, Beer"
https://www.zomato.com/pune/swig-1-baner,"Swig
                                    ","Bar,Casual Dining","Balewadi High Street, Baner",3.9,(204 Reviews),,,"Italian,Continental,Finger Food,",, 1700,Rs. 1700,"Garlic Chicken Tikka, Ramen, Cocktails"
https://www.zomato.com/pune/symphony-pune-university,"Symphony
                                    ",Casual Dining,Pune University,4,-500,4.3,"-3,085","Desserts,Thai,Fast Food,Continental,Kebab,Malwani,Chinese,North Indian,",, 1700,Rs. 1700,"Beer, Murgh Patiala, Sea Food, Cocktails, Masala Papad, Chicken Biryani, Masala Prawn"
https://www.zomato.com/pune/barbeque-nation-sayaji-hotel-wakad,"Barbeque Nation - Sayaji Hotel
                                    ",Casual Dining,"Sayaji Hotels, Wakad",4.6,"(3,143 Reviews)",,,"BBQ,Kebab,Salad,Mughlai,North Indian,",, 1700,Rs. 1700,"Fish, Gulab Jamun, Paan Kulfi, Cajun Potato, Sea Food, Biryani, Crispy Corn"
https://www.zomato.com/pune/urbo-baner,"Urbo
                                    ","Lounge,Casual Dining",Baner,4.2,(952 Reviews),,,"North Indian,Continental,",, 1700,Rs. 1700,"Pizza, Cocktails, Mocktails, Brownie, Paneer Tikka, Chole Kulche, Salad"
https://www.zomato.com/pune/char-bar-wakad,"Char Bar
                                    ","Bar,Casual Dining",Wakad,3.7,(30 Reviews),,,"Mughlai,Asian,Italian,Mexican,Lebanese,Continental,",, 1700,Rs. 1700,
https://www.zomato.com/pune/hop-in-the-neighborhood-bar-kalyani-nagar,"Hop In The Neighborhood Bar
                                    ",Pub,Kalyani Nagar,4.3,-435,3.9,-118,"Continental,Asian,North Indian,Italian,Bar Food,Finger Food,",, 1700,Rs. 1700,"Pizza, Burgers, Dhokla Pakoda, Cocktails, Pasta, Fries, Sandwich"
https://www.zomato.com/pune/terttulia-bistro-baner,"Terttulia Bistro
                                    ","Casual Dining,Bar","Balewadi High Street, Baner",4.2,-890,3.9,-507,"Asian,Continental,Salad,Fast Food,Finger Food,European,",, 1700,Rs. 1700,"Pizza, Cocktails, Sangria, Karari Roti, Pasta, Salad, Nachos"
https://www.zomato.com/pune/turque-sayaji-hotel-wakad,"Turque - Sayaji Hotel
                                    ","Casual Dining,Bar","Sayaji Hotels, Wakad",4.8,"-1,321",3.9,-92,"Salad,North Indian,Mughlai,Asian,",, 1700,Rs. 1700,"Mocktails, Cocktails, Chicken Chermoula, Dahi Ke Kebab, Vegetable Biryani, Vegetarian, Asparagus Soup"
https://www.zomato.com/pune/the-cult-terra-magarpatta,"The Cult - Terra
                                    ","Casual Dining,Bar",Magarpatta,4.2,(558 Reviews),,,"Asian,Seafood,Italian,Lebanese,Continental,North Indian,",, 1700,Rs. 1700,"Dumplings, Cheesecake, Cocktails, Pizza, Salad, Hyderabadi Biryani, Tiramisu"
https://www.zomato.com/pune/up-and-above-bavdhan,"Up and Above
                                    ","Bar,Casual Dining",Bavdhan,2,(465 Reviews),,,"Chinese,Seafood,Continental,North Indian,",, 1700,Rs. 1700,"Paneer Tikka Masala, Dal Tadka, Manchow Soup, Sweet Corn Soup, Butter Naan, Beer, Masala Papad"
https://www.zomato.com/pune/momo-cafe-courtyard-by-marriott-pune-chakan-chakan,"MoMo Cafe - Courtyard By Marriott Pune Chakan
                                    ",Casual Dining,"Courtyard By Marriott, Chakan",4,(160 Reviews),,,"Momos,Salad,Italian,Chinese,North Indian,Continental,",, 1700,Rs. 1700,"Waffles, Khichda, Nalli Nihari, Chicken Biryani, Breakfast Buffet, Misal Pav, Sandwich"
https://www.zomato.com/pune/miyuki-doubletree-by-hilton-chinchwad,"Miyuki - DoubleTree By Hilton
                                    ","Casual Dining,Bar",DoubleTree By Hilton Hotel,4,(107 Reviews),,,"Asian,Sushi,Japanese,",, 1700,Rs. 1700,"Sushi, Sashimi, Salmon, Fish, Salad, Ramen, Tempura"
https://www.zomato.com/pune/salsa-the-corinthians-nibm-road,"Salsa - The Corinthians
                                    ",Casual Dining,"The Corinthians, Kondhawa",3.7,(242 Reviews),,,"Salad,North Indian,Italian,Mexican,Continental,",, 1700,Rs. 1700,"Salsa, Beer, Apple Cider, Nachos, Veggie Pizza, Salad, Paneer Tikka"
https://www.zomato.com/pune/the-square-novotel-viman-nagar,"The Square - Novotel
                                    ",Fine Dining,"Novotel, Nagar Road",4.2,(448 Reviews),,,"Italian,Asian,Mediterranean,Chinese,Continental,European,North Indian,",, 1700,Rs. 1700,"Salad, Pasta, Chaat, Fish, Lunch Buffet, Mocktails, Biryani"
https://www.zomato.com/pune/bar-koregaon-park,"स्पेस Bar
                                    ","Bar,Casual Dining",Koregaon Park,4,(227 Reviews),,,"Continental,Chinese,North Indian,",, 1700,Rs. 1700,"Cocktails, Beer, Surmai Tava Fry, Koliwada Prawn, Whisky Sour, Cheese Garlic Naan, Fish Finger"
https://www.zomato.com/pune/panorama-cafe-lonavala,"Panorama Cafe
                                    ",Café,"The Dukes Retreat, Khandala",3,(52 Reviews),,,"Cafe,",, 1700,Rs. 1700,Club Sandwich
https://www.zomato.com/pune/sunrise-restaurant-hinjawadi,"Sunrise Restaurant
                                    ",Bar,Hinjawadi,2.5,(15 Reviews),,,"Chinese,North Indian,",, 1700,Rs. 1700,
https://www.zomato.com/pune/amalfi-ambrosia-resort-spa-bavdhan,"Amalfi - Ambrosia Resort & Spa
                                    ",Casual Dining,Ambrosia Resort and Spa,4,-205,2.6,-52,"Mediterranean,Italian,",, 1700,Rs. 1700,"Pizza, Pasta, Bruschettas, Cheesecake, Ravioli, Cocktails, Salad"
https://www.zomato.com/pune/chequered-flag-camp-area,"Chequered Flag
                                    ","Lounge,Bar","Hotel Sagar Plaza, Camp Area, Pune",3.4,(41 Reviews),,,"Continental,Chinese,North Indian,Finger Food,",, 1700,Rs. 1700,"Spring Roll, Bread Pudding, Biryani"
https://www.zomato.com/pune/duchess-lonavala,"Duchess
                                    ",Casual Dining,Lonavala,3.3,(11 Reviews),,,"Chinese,Italian,North Indian,American,",, 1700,Rs. 1700,
https://www.zomato.com/pune/nirvana-lounge-bar-the-grand-tamanna-hotel-hinjawadi,"Nirvana Lounge Bar - The Grand Tamanna Hotel
                                    ","Bar,Casual Dining",Hinjawadi,3.6,(99 Reviews),,,"Fast Food,Chinese,Salad,North Indian,",, 1700,Rs. 1700,Beer
